IMPAQ_ID,Filing Number,Entity Name,Entity Mailing Address,Entity Store Address,Entity Address,Agent Name,Agent Address,Operation Status,matchsource,Longitude,Latitude
2857,C3499061,16 ELEVEN BEVERLY GLEN ASSOCIATION,1611 S BEVERLY GLEN BLVD  LOS ANGELES CA 90024,1611 S BEVERLY GLEN BLVD  LOS ANGELES CA 90024,1611 S BEVERLY GLEN BLVD  LOS ANGELES CA 90024,JAY EZRA NAYSSAN,10350 SANTA MONICA BLVD #190 LOS ANGELES CA 90025,FTB SUSPENDED,Census,-118.07773999999999,33.81812
2857,C3923516,5-ELEVEN HOOPS,7906 E TARMA ST  LONG BEACH CA 90808,7906 E TARMA ST  LONG BEACH CA 90808,7906 E TARMA ST  LONG BEACH CA 90808,,,ACTIVE,Census,-118.53608999999999,34.222057
2857,C2389795,"7-ELEVEN 13898, INC.",8363 RESEDA BLVD STE 205  NORTHRIDGE CA 91324-5905,,8363 RESEDA BLVD STE 205  NORTHRIDGE CA 91324-5905,R K SHARMA,"SHARMA WASSSON ETAL, 8363 RESEDA BLVD STE 205 NORTHRIDGE CA 91324-5905",FTB SUSPENDED,Census,-118.59293999999998,34.26153
2857,C2524324,"7-ELEVEN 17124, INC.",10524 VARIEL AVENUE  CHATSWORTH CA 91311-2356,,10524 VARIEL AVENUE  CHATSWORTH CA 91311-2356,DHARAM BHATIA,8471 CHAPMAN AVENUE GARDEN GROVE CA 92641,DISSOLVED,Census,-118.53608999999999,34.222057
2857,C2389793,"7-ELEVEN 25122, INC.",8363 RESEDA BLVD STE 205  NORTHRIDGE CA 91324-5905,,8363 RESEDA BLVD STE 205  NORTHRIDGE CA 91324-5905,R K SHARMA,"SHARMA WASSON ETAL, 8363 RESEDA BLVD STE 205 NORTHRIDGE CA 91324-5905",FTB SUSPENDED,Census,-118.181076,33.86973
2857,201815110671,11 ELEVEN DESIGN & DEVELOPMENT LLC,6328 CALIFORNIA AVE  LONG BEACH CA 90805,6328 CALIFORNIA AVE  LONG BEACH CA 90805,6328 CALIFORNIA AVE  LONG BEACH CA 90805,ADRIAN RAMON MIRANDA,6328 CALIFORNIA AVE LONG BEACH CA 90805,ACTIVE,Census,-118.35604,34.095264
2857,201326210092,11 ONE ELEVEN LLC,1347 N. STANLEY AVE APT 2  LOS ANGELES CA 90046,1347 N. STANLEY AVE APT 2  LOS ANGELES CA 90046,1347 N. STANLEY AVE APT 2  LOS ANGELES CA 90046,ARA ZAVEN BERBERIAN,1347 N. STANLEY AVE APT 2 LOS ANGELES CA 90046,ACTIVE,Census,-119.70692,36.864628
2857,201113010011,"19 ELEVEN REAL PROPERTY ASSETS, LLC",1891 N DARTMOUTH AVE  CLOVIS CA 93619,1891 N DARTMOUTH AVE  CLOVIS CA 93619,1891 N DARTMOUTH AVE  CLOVIS CA 93619,JOSHUA HERWALDT,1891 N DARTMOUTH AVE CLOVIS CA 93619,ACTIVE,Census,-118.06913,34.105476
2857,201731110126,3 ELEVEN INVESTMENT LLC,9150 LAS TUNAS DR.  TEMPLE CITY CA 91780,9150 LAS TUNAS DR.  TEMPLE CITY CA 91780,9150 LAS TUNAS DR.  TEMPLE CITY CA 91780,TONG H WONG,9150 LAS TUNAS DR. TEMPLE CITY CA 91780,ACTIVE,Census,-116.8171,34.255833
2857,201813610322,4 ELEVEN SCREEN PRINTING LLC,364 DOWNEY DR  BIG BEAR CITY CA 92314,364 DOWNEY DR  BIG BEAR CITY CA 92314,364 DOWNEY DR  BIG BEAR CITY CA 92314,MATTHEW JOHNSON,364 DOWNEY DR BIG BEAR CITY CA 92314,CANCELED,Census,-122.09324,37.892959999999995
2857,201320710164,"426 ELEVEN, LLC",3177 STANWOOD LANE  LAFAYETTE CA 94549,3177 STANWOOD LANE  LAFAYETTE CA 94549,3177 STANWOOD LANE  LAFAYETTE CA 94549,MATTHEW FIALHO,3177 STANWOOD LANE LAFAYETTE CA 94549,ACTIVE,Google,-118.4238938,33.9828832
2857,200526510022,"43 ELEVEN, LLC",,4935 MC CONNELL AVE #9  LOS ANGELES CA 90066,4935 MC CONNELL AVE #9  LOS ANGELES CA 90066,BRIAN COHEE,4935 MC CONNELL AVE #9 LOS ANGELES CA 90066,CANCELED,Census,-122.41226999999999,37.796215000000004
2857,201123410077,53 ELEVEN SPORTS DISTRIBUTION LLC,,1035 PACIFIC AVE  SAN FRANCISCO CA 94133,1035 PACIFIC AVE  SAN FRANCISCO CA 94133,ALEX LUGOSCH,1035 PACIFIC AVE SAN FRANCISCO CA 94133,FTB SUSPENDED,Census,-122.42738999999999,37.796203999999996
2857,200829610055,"7-ELEVEN BEACH, LLC, A CALIFORNIA LIMITED LIABILITY COMPANY",1827 VALLEJO ST  SAN FRANCISCO CA 94123,1827 VALLEJO ST  SAN FRANCISCO CA 94123,1827 VALLEJO ST  SAN FRANCISCO CA 94123,,,ACTIVE,Google,-117.87168020000001,33.629445000000004
2857,199018300037,"7-ELEVEN PROPERTIES, A CALIFORNIA LIMITED PARTNERSHIP",,82 SEA ISLAND DR.  NEWPORT BEACH CA 92660,82 SEA ISLAND DR.  NEWPORT BEACH CA 92660,BRUCE A. GUYETTE,82 SEA ISLAND DR. NEWPORT BEACH CA 92660,ACTIVE,Census,-119.321625,36.193478000000006
2870,C4067380,"11TH STREET CHEVRON, INC.",1294 DALTON STREET  TULARE CA 93274,1294 DALTON STREET  TULARE CA 93274,1294 DALTON STREET  TULARE CA 93274,MUSSA M KAID,1294 DALTON STREET TULARE CA 93274,ACTIVE,Census,-117.66250600000001,34.15634
2870,C1152140,ADAM'S CHEVRON SERVICE,2505 PRIMROSE LANE  UPLAND CA 91786,2505 PRIMROSE LANE  UPLAND CA 91786,2505 PRIMROSE LANE  UPLAND CA 91786,ALBERT ADAM,2505 PRIMROSE LANE UPLAND CA 91786,DISSOLVED,Google,-121.3799439,38.44300629999999
2870,C3311410,"ADOBE ROAD CHEVRON, INC.",8747 SHASTA LILY WAY  ELK GROVE CA 95758,8747 SHASTA LILY WAY  ELK GROVE CA 95758,8747 SHASTA LILY WAY  ELK GROVE CA 95758,** RESIGNED ON 01/29/2018,* ,FTB SUSPENDED,Census,-119.16269,34.196144
2870,C0964842,"AIRPORT CHEVRON AND TOWING, INC.",561 BUENA VISTA AVE  OXNARD CA 93030-5103,561 BUENA VISTA AVE  OXNARD CA 93030-5103,561 BUENA VISTA AVE  OXNARD CA 93030-5103,GARY LEE NORRIS,561 BUENA VISTA AVE OXNARD CA 93030-5103,ACTIVE,Census,-122.35157,40.548744
2870,C1022774,"AL JENSEN CHEVRON, INC.",1056 LORRAINE DR  REDDING CA 96002,1056 LORRAINE DR  REDDING CA 96002,1056 LORRAINE DR  REDDING CA 96002,A E JENSEN,1056 LORRAINE DR REDDING CA 96002,DISSOLVED,Google,-84.389488,33.791638
2870,C0580001,"ALDERSON'S CHEVRON STATION, INC.",,,,,,FTB SUSPENDED,Google,-117.0101902,32.770088
2870,C1094286,"ALLIED GARDENS CHEVRON, INC.",8692 LA MESA BLVD  LA MESA CA 92041,,8692 LA MESA BLVD  LA MESA CA 92041,CHESLEY J GENTRY,88 VALLECITO WY CHULA VISTA CA 92010,DISSOLVED,Census,-118.1821,33.889103000000006
2870,C2527546,"ALONDRA CHEVRON, INC.",840 N BROADWAY STE 202  LA CA 90012,6602 ALONDRA BL  PARAMOUNT CA 90723,6602 ALONDRA BL  PARAMOUNT CA 90723,SANG M LIM,6602 ALONDRA BL PARAMOUNT CA 90723,DISSOLVED,Census,-118.13115,34.190273
2870,C4230553,"ALTADENA CHEVRON SERVICE CENTER, INC.",907 E ALTADENA DR  ALTADENA CA 91001,907 E ALTADENA DR  ALTADENA CA 91001,907 E ALTADENA DR  ALTADENA CA 91001,FAWZI FAKHOURY,5819 TEMPLE CITY BLVD TEMPLE CITY CA 91780,ACTIVE,Census,-120.54256399999998,41.493507
2870,C3433863,ALTURAS CHEVRON INC.,1080 N MAIN ST  ALTURAS CA 96101,1080 N MAIN ST  ALTURAS CA 96101,1080 N MAIN ST  ALTURAS CA 96101,MANPREET SINGH KAHLON,153 COLLEGE HILL WAY YUBA CITY CA 95993,ACTIVE,Google,-117.04761119999999,32.7691371
2870,198432100004,"70TH STREET CHEVRON, A CALIFORNIA LIMITED PARTNERSHIP",,6992 EL CAJON BLVD.  SAN DIEGO CA 92115,6992 EL CAJON BLVD.  SAN DIEGO CA 92115,HILBERT MURILLO,6992 EL CAJON BLVD. SAN DIEGO CA 92115,ACTIVE,Census,-118.39233999999999,34.031279999999995
2870,200214010053,"ADLY'S CHEVRON, LLC",,9030 NATIONAL BLVD  LOS ANGELES CA 90034,9030 NATIONAL BLVD  LOS ANGELES CA 90034,ADLY ABDELMALAK,9030 NATIONAL BLVD LOS ANGELES CA 90034,CANCELED,Census,-117.0869,32.782852
2870,198422900099,"ADOBE FALLS CHEVRON SERVICE, A CALIFORNIA LIMITED PARTNERSHIP",,4525 WARING RD.  SAN DIEGO CA 92120,4525 WARING RD.  SAN DIEGO CA 92120,DENNIS LAMBERT SWANSON,2215 LINCOLN AVE. SAN DIEGO CA 92104,ACTIVE,Google,-117.8804619,33.838604700000005
2870,198415600154,BOB RISNER CHEVRON,,2501 EAST LINCOLN  ANAHEIM CA 92800,2501 EAST LINCOLN  ANAHEIM CA 92800,KEITH VAN HOESEN,5992 WESTMINSTER AVENUE WESTMINSTER CA 92683,CANCELED,Google,-121.2294362,40.309168400000004
2870,200807400009,CHESTER CHEVRON L.P.,,225 MAIN STREET  CHESTER CA 96020,225 MAIN STREET  CHESTER CA 96020,MAIN SINGH,16 E SIERRA STREET PORTOLA CA 96122,ACTIVE,Census,-122.40078000000001,37.789658
2870,199733510017,CHEVRON CHEMICAL COMPANY LLC,,575 MARKET STREET  SAN FRANCISCO CA 94105,575 MARKET STREET  SAN FRANCISCO CA 94105,H P WALKER,575 MARKET STREET SAN FRANCISCO  94105,CANCELED,Census,-118.48151000000001,34.032692
2870,198418200727,CHEVRON CONSTRUCTION CO,,"2120 WILSHIRE BLVD,. STE. 200  SANTA MONICA CA 90403","2120 WILSHIRE BLVD,. STE. 200  SANTA MONICA CA 90403",MARIO MORY,"2120 WILSHIRE BLVD., STE. 200 SANTA MONICA CA 90403",CANCELED,Census,-121.95988999999999,37.761497
2870,199931410061,CHEVRON EBUSINESS DEVELOPMENT COMPANY LLC,,6001 BOLILNGER CANYON ROAD  SAN RAMON CA 94583,6001 BOLILNGER CANYON ROAD  SAN RAMON CA 94583,THE PRENTICE-HALL CORPORATION SYSTEM INC,* ,CANCELED,Census,-122.40078000000001,37.789658
2870,200015200015,CHEVRON ENERGY SOLUTIONS L.P.,,575 MARKET ST  SAN FRANCISCO CA 94105,575 MARKET ST  SAN FRANCISCO CA 94105,,,CANCELED,Census,-121.95988999999999,37.761497
2870,199914010075,CHEVRON EUROPEAN HOLDINGS LLC,6001 BOLLINGER CANYON RD V2322A  SAN RAMON CA 94583,6001 BOLLINGER CANYON RD  SAN RAMON CA 94583,6001 BOLLINGER CANYON RD  SAN RAMON CA 94583,,,CANCELED,Census,-121.74895,37.929607
2872,C3520458,"ONE STOP SHOPPE, INC.",558 LAKEVIEW DRIVE  BRENTWOOD CA 94513,558 LAKEVIEW DRIVE  BRENTWOOD CA 94513,558 LAKEVIEW DRIVE  BRENTWOOD CA 94513,JONATHAN CHASE PINNEY,558 LAKEVIEW DRIVE BRENTWOOD CA 94513,FTB SUSPENDED,Google,-118.25680870000001,34.0513446
2872,C1169126,"ONE STOP TRAVEL SHOPPE, INC.","505 S FLOWER ST, LEVEL C  LOS ANGELES CA 90071","505 S. FLOWER STREET, LEVEL C  LOS ANGELES CA 90071","505 S. FLOWER STREET, LEVEL C  LOS ANGELES CA 90071",RUSSELL K DECKER,"505 S FLOWER ST, LEVEL C LOS ANGELES CA 90071",SOS/FTB SUSPENDED,Not Geocoded,,
2872,C1056367,ONE STOP WINDOW SHOPPE,P O BOX 21939  LOS ANGELES CA 90021,,P O BOX 21939  LOS ANGELES CA 90021,HARRY NAIMAN,809 EAST 18TH ST LOS ANGELES CA 90021,FTB SUSPENDED,Google,-117.1139047,33.555862100000006
2872,C3736234,"THE LAST STOP SHOPPE, INC.",31288 RED BRIDGE RD.  MURRIETA CA 92563,31288 RED BRIDGE RD.  MURRIETA CA 92563,31288 RED BRIDGE RD.  MURRIETA CA 92563,BRUCE H BRIEST,31288 RED BRIDGE RD. MURRIETA CA 92563,DISSOLVED,Google,-118.25696200000002,34.0515916
2872,198431200051,"ONE STOP TRAVEL SHOPPE, LTD., ANCHORAGE",,"505 SOUTH FLOWER STREET, PLAZA C  LOS ANGELES CA 90071","505 SOUTH FLOWER STREET, PLAZA C  LOS ANGELES CA 90071","THOMAS C. CORCOVELOS, ESQ.","626 WILSHIRE BLVD., STE. 700 LOS ANGELES CA 90017",ACTIVE,Census,-76.24311,36.76693
3044,C2158949,"DOLLAR TREE DISTRIBUTION, INC.",500 VOLVO PKWY  CHESAPEAKE VA 23320,500 VOLVO PKWY  CHESAPEAKE VA 23320,500 VOLVO PKWY  CHESAPEAKE VA 23320,,,ACTIVE,Census,-76.24311,36.76693
3044,C2122117,"DOLLAR TREE STORES, INC.",500 VOLVO PARKWAY  CHESAPEAKE VA 23320,500 VOLVO PARKWAY  CHESAPEAKE VA 23320,500 VOLVO PARKWAY  CHESAPEAKE VA 23320,,,ACTIVE,Census,-121.38983999999999,38.65173
3044,C1581168,"DOLLAR TREE WEST, INC.",3222 WINONA WAY  NORTH HIGHLANDS CA 95660,3222 WINONA WAY  NORTH HIGHLANDS CA 95660,3222 WINONA WAY  NORTH HIGHLANDS CA 95660,DAVID J REED,3222 WINONA WAY NORTH HIGHLANDS CA 95660,MERGED OUT,Census,-76.24311,36.76693
3044,C2114076,"DOLLAR TREE WEST, INC.",P O BOX 2500  NORFOLK VA 23501,500 VOLVO PKWY  CHEASPEAKE VA 23320,500 VOLVO PKWY  CHEASPEAKE VA 23320,,,MERGED OUT,Google,-118.2934678,34.0108667
3044,C2453471,J. DOLLAR TREE VARIETY INC,1051 W MARTIN LUTHER KING JR  LOS ANGELES CA 90062,1051 W MARTIN LUTHER KING JR  LOS ANGELES CA 90062,1051 W MARTIN LUTHER KING JR  LOS ANGELES CA 90062,J EMEYA,1051 W MARTIN LUTHER KING JR LOS ANGELES CA 90062,FTB SUSPENDED,Census,-117.70795,33.89017
3044,201429510082,BANSI PALMS DOLLAR TREE LLC,27045 BIG HORN MTN WAY  YORBA LINDA CA 92887,27045 BIG HORN MTN WAY  YORBA LINDA CA 92887,27045 BIG HORN MTN WAY  YORBA LINDA CA 92887,VINOD KARDANI,27045 BIG HORN MTN WAY YORBA LINDA CA 92887,FTB SUSPENDED,Census,-118.51163000000001,34.264835
3044,201900110379,DOLLAR TREE HOUSE LLC,17325 CHATSWORTH STREET  LOS ANGELES CA 91344,17325 CHATSWORTH STREET  LOS ANGELES CA 91344,17325 CHATSWORTH STREET  LOS ANGELES CA 91344,CRISTIAN DEL TORO,17325 CHATSWORTH STREET LOS ANGELES CA 91344,ACTIVE,Census,-76.24311,36.76693
3044,201027010289,"DOLLAR TREE SOURCING COMPANY, LLC",500 VOLVO PARKWAY  CHESAPEAKE VA 23320,500 VOLVO PARKWAY  CHESAPEAKE VA 23320,500 VOLVO PARKWAY  CHESAPEAKE VA 23320,,,ACTIVE,Census,-119.72259,34.401638
3044,201705310107,IWF CITRUS TREE FAMILY DOLLAR LLC,1933 CLIFF DR STE 1  SANTA BARBARA CA 93109,1933 CLIFF DR STE 1  SANTA BARBARA CA 93109,1933 CLIFF DR STE 1  SANTA BARBARA CA 93109,THOMAS J GAMBLE,1933 CLIFF DR STE 1 SANTA BARBARA CA 93109,CANCELED,Census,-117.88563500000001,33.685584999999996
3044,201609910548,"RU DOLLAR TREE MORROW GA, LLC",3090 BRISTOL STREET STE 550  COSTA MESA CA 92626,3090 BRISTOL STREET STE 550  COSTA MESA CA 92626,3090 BRISTOL STREET STE 550  COSTA MESA CA 92626,,,ACTIVE,Census,-117.88426000000001,33.987217
3044,201229210078,YUCCA VALLEY DOLLAR TREE LLC,19223 E COLIMA RD #938  ROWLAND HEIGHTS CA 91748,19223 E COLIMA RD #938  ROWLAND HEIGHTS CA 91748,19223 E COLIMA RD #938  ROWLAND HEIGHTS CA 91748,JACK P LIN,19223 E COLIMA RD #938 ROWLAND HEIGHTS CA 91748,CANCELED,Census,-117.67962,34.063305
3116,C3975005,LAST ROUND BAR & GRILL INC,1542 W HOLT BLVD  ONTARIO CA 91762,1542 W HOLT BLVD  ONTARIO CA 91762,1542 W HOLT BLVD  ONTARIO CA 91762,ROSA M PEREZ,8561 NUEVO AVE FONTANA CA 92335,FTB SUSPENDED,Google,-118.49204040000001,34.1941869
3116,201531710278,FIRST ROUND SPORTS BAR LLC,18643 COLLINS ST APT 4  TARZANA CA 91356,16451VANOWEN ST  VAN NUYS CA 91406,16451VANOWEN ST  VAN NUYS CA 91406,JESUS MORALES-BARRETO,18643 COLLINS ST APT 4 TARZANA CA 91356,FTB SUSPENDED,Census,-117.942986,34.100437
3166,C3803583,"CRIVELLI'S, INC.",16625 E. BENBOW STREET  COVINA CA 91722,4817 AZUSA CANYON RD  BALDWIN PARK CA 91706,4817 AZUSA CANYON RD  BALDWIN PARK CA 91706,LUCIA CRIVELLI,16625  E. BENBOW STREET COVINA CA 91722,SOS/FTB SUSPENDED,Census,-121.94373,37.348877
3219,C0175676,"''SANTA CLARA POST NO. 419'' THE AMERICAN LEGION, DEPARTMENT OF       CALIFORNIA",PO BOX 113  SANTA CLARA CA 95052,958 HOMESTEAD RD  SANTA CLARA CA 95050,958 HOMESTEAD RD  SANTA CLARA CA 95050,STEVE A VILLEGAS,958 HOMESTEAD RD SANTA CLARA CA 95050,ACTIVE,Google,-121.63624250000001,39.1450472
3219,C0233960,''STEPHEN M. BRAMMER'' POST 705 THE AMERICAN LEGION,6736 BROADWAY  LIVE OAK CA 95953,1425 VETERAN'S MEMORIAL CIRCLE  YUBA CITY CA 95993,1425 VETERAN'S MEMORIAL CIRCLE  YUBA CITY CA 95993,STEVE JORDAN,6736 BROADWAY LIVE OAK CA 95953,ACTIVE,Google,-122.42079950000002,37.7786
3219,C0170385,"363RD INFANTRY POST NO. 408 AMERICAN LEGION, DEPARTMENT OF CALIFORNIA","VETERANS MEMORIAL BLDG., SUITE 128, VAN NESS/MCALLISTER  SAN FRANCISCO, CA 94102","VETERANS MEMORIAL BLDG., SUITE 128, VAN NESS/MCALLISTER  SAN FRANCISCO, CA 94102","VETERANS MEMORIAL BLDG., SUITE 128, VAN NESS/MCALLISTER  SAN FRANCISCO, CA 94102",FRANCIS J. MAHER,"140 ELLIS ST., SUITE 512 SAN FRANCISCO, CA 94102",DISSOLVED,Not Geocoded,,
3219,C0223874,"A. E. HOSSFELD POST NO. 614, THE AMERICAN LEGION, DEPARTMENT OF       CALIFORNIA",VETERANS MEMORIAL BLDG RM 128  SAN FRANCISCO CA 94102,,VETERANS MEMORIAL BLDG RM 128  SAN FRANCISCO CA 94102,LOUISE I ADAIR,1005 HYDE ST #43 SAN FRANCISCO CA 94109,DISSOLVED,Google,-122.41912340000002,37.7782392
3219,C0233811,"A.H. WALL POST NO. 435, THE AMERICAN LEGION, DEPARTMENT OF CALIFORNIA","VAN NESS & MCALLISTER ST., RM. 126  SAN FRANCISCO CA 94102",,"VAN NESS & MCALLISTER ST., RM. 126  SAN FRANCISCO CA 94102",HERPEL E NIOUS,1774 GROVE ST SAN FRANCISCO CA 94117,DISSOLVED,Google,-84.389488,33.791638
3219,C0202495,"ADVANCE POST NO. 266, AMERICAN LEGION, DEPARTMENT OF CALIFORNIA, INC.",,,,,,FTB SUSPENDED,Census,-118.80443600000001,34.274025
3219,C0189233,AIRCRAFT POST NO. 581 THE AMERICAN LEGION,"195 TIERRA REJADA ROAD, #14  SIMI VALLEY CA 93065",,"195 TIERRA REJADA ROAD, #14  SIMI VALLEY CA 93065",ROBERT SCHADE,195 TIERRA REJADA ROAD #14 SIMI VALLEY CA 93065,ACTIVE,Google,-84.389488,33.791638
3219,C0101642,ALAMEDA AMERICAN LEGION RIFLE CLUB,,,,,,FTB SUSPENDED,Google,-84.389488,33.791638
3219,C0159304,"ALAMEDA COUNTY COUNCIL OF THE AMERICAN LEGION, DEPARTMENT OF          CALIFORNIA",,,,,,FTB SUSPENDED,Census,-122.24682,37.765879999999996
3219,C0150511,"ALAMEDA POST NO. 9, THE AMERICAN LEGION, DEPARTMENT OF CALIFORNIA",2201 CENTRAL AVE  ALAMEDA CA 94501,2201 CENTRAL AVE  ALAMEDA CA 94501,2201 CENTRAL AVE  ALAMEDA CA 94501,JACQUELINE M LEVERICH,3210 ENCINAL AVE ALAMEDA CA 94501,ACTIVE,Google,-84.389488,33.791638
3257,C0301031,"A. V. COUNTRY CLUB ESTATES, INC.",,,,,,FTB SUSPENDED,Google,-84.389488,33.791638
3257,C0347519,ADOBE CREEK COUNTRY CLUB,,,,,,FTB SUSPENDED,Google,-84.389488,33.791638
3257,C0510441,"AHWAHNEE SPRINGS COUNTRY CLUB, INC.",,,,,,FTB SUSPENDED,Google,-84.389488,33.791638
3257,C0227251,ALISO LAGUNA GOLF AND COUNTRY CLUB,,,,,,FTB SUSPENDED,Google,-122.29467890000001,37.5341799
3257,C0359728,ALMADEN COUNTRY CLUB ESTATES,3700 EL CAMINO REAL  SAN MATEO CA 94403,,3700 EL CAMINO REAL  SAN MATEO CA 94403,,,DISSOLVED,Census,-121.86487,37.21448
3257,C0543650,ALMADEN GOLF & COUNTRY CLUB,6663 HAMPTON DRIVE  SAN JOSE CA 95120,6663 HAMPTON DRIVE  SAN JOSE CA 95120,6663 HAMPTON DRIVE  SAN JOSE CA 95120,STEVEN BOGGS,6663 HAMPTON DRIVE SAN JOSE CA 95120,ACTIVE,Google,-121.0524957,39.134921999999996
3257,C0455481,"ALTA SIERRA COUNTRY CLUB, INC.",144 TAMMY WY  GRASS VALLEY CA 95945,,144 TAMMY WY  GRASS VALLEY CA 95945,ED GREENHOOD,155 LAWRENCE WY GRASS VALLEY CA 95949,DISSOLVED,Google,-84.389488,33.791638
3257,C0064767,ALTADENA COUNTRY CLUB,,,,,,FTB SUSPENDED,Census,-118.122925,34.185604
3257,C0207661,ALTADENA TOWN AND COUNTRY CLUB,2290 COUNTRY CLUB DR  ALTADENA CA 91001,2290 COUNTRY CLUB DR  ALTADENA CA 91001,2290 COUNTRY CLUB DR  ALTADENA CA 91001,CRAIG SLOANE,2290 COUNTRY CLUB DRIVE CITY CA 91001,ACTIVE,Google,-84.389488,33.791638
3257,C0048217,ANNANDALE COUNTRY CLUB,,,,,,FTB SUSPENDED,Google,-118.29744140000001,34.1778961
3257,201104010309,100 COUNTRY CLUB LLC,,414 E VALENCIA AVE #304  BURBANK CA 91501,414 E VALENCIA AVE #304  BURBANK CA 91501,ALEXANDER HENSON,13766 CENTER ST STE 27 CARMEL VALLEY CA 93024,FTB SUSPENDED,Census,-118.49063000000001,34.014183
3257,200022210002,1111 COUNTRY CLUB DRIVE LLC,,1640 5TH ST STE 112  SANTA MONICA CA 90401,1640 5TH ST STE 112  SANTA MONICA CA 90401,,,ACTIVE,Census,-118.2832,33.896805
3257,201410510194,1467 COUNTRY CLUB DRIVE LLC,15001 S FIGUEROA ST  GARDENA CA 90248,15001 S FIGUEROA ST  GARDENA CA 90248,15001 S FIGUEROA ST  GARDENA CA 90248,MICHAEL FALLAS,15001 S FIGUEROA ST GARDENA CA 90248,ACTIVE,Google,-122.1139437,37.3745135
3257,200821410274,"1499 COUNTRY CLUB DRIVE, LLC",,475 S SAN ANTONIO RD  LOS ALTOS CA 94022,475 S SAN ANTONIO RD  LOS ALTOS CA 94022,ANDREW A LEWIS,475 S SAN ANTONIO RD LOS ALTOS CA 94022,ACTIVE,Census,-120.71391000000001,35.548595
3257,200706710006,"1500 COUNTRY CLUB DRIVE, LLC",,915 LINCOLN AVE  TEMPLETON CA 93465,915 LINCOLN AVE  TEMPLETON CA 93465,PATRICIA M SCOLES,1104 VINE ST STE B PASO ROBLES CA 93446,CANCELED,Census,-122.31366000000001,37.527159999999995
3257,200810910369,160 COUNTRY CLUB LLC,840 VIEWRIDGE DR  SAN MATEO CA 94403,840 VIEWRIDGE DR  SAN MATEO CA 94403,840 VIEWRIDGE DR  SAN MATEO CA 94403,STANLEY LOW SPLOW5@YAHOO.COM,840 VIEWRIDGE DR SAN MATEO CA 94403-4040,CANCELED,Census,-118.40565,34.067074
3257,201633310142,190 COUNTRY CLUB DRIVE CRE LLC,5404 WISCONSIN AVE 2ND FL  CHEVY CHASE MD 20815,9701 WILSHIRE BLVD STE 700  BEVERLY HILLS CA 90212,9701 WILSHIRE BLVD STE 700  BEVERLY HILLS CA 90212,,,CANCELED,Census,-122.270004,37.866405
3257,201904410218,2108 COUNTRY CLUB LLC,2000 DURANT AVE #117  BERKELEY CA 94704,2000 DURANT AVE #117  BERKELEY CA 94704,2000 DURANT AVE #117  BERKELEY CA 94704,MICHAEL FORMAN,2000 DURANT AVE #117 BERKLELEY CA 94704,ACTIVE,Census,-121.252205,37.793147999999995
3257,200917010027,"2151 COUNTRY CLUB BLVD, LLC",,527 S AIRPORT WAY  MANTECA CA 95337,527 S AIRPORT WAY  MANTECA CA 95337,ROGER HARTLEY,527 S AIRPORT WAY MANTECA CA 95337,ACTIVE,Census,-121.31812,38.655052000000005
3257,200228410038,"2564 COUNTRY CLUB DRIVE, LLC",,4912 BROOKGLEN WAY  CARMICHAEL CA 95608,4912 BROOKGLEN WAY  CARMICHAEL CA 95608,KEITH E. JOHNSON,4912 BROOKGLEN WAY CARMICHAEL CA 95608,CANCELED,Census,-119.83895,39.016357
3287,C1106039,"HARRAH'S AMUSEMENTS, INC.",2469 GENOA HIGHLANDS DR  GENOA NV 89411,2469 GENOA HIGHLANDS DR  GENOA NV 89411,2469 GENOA HIGHLANDS DR  GENOA NV 89411,SCOTT PORTER,"1 WILLOWBROOK CT, SUITE 210 PETALUMA CA 94954",SURRENDER,Census,-117.87141000000001,33.85011
3287,C0877360,"HARRAH'S ENTERPRISES, INC.",2720 GRETTA LN  ANAHEIM CA 92806,,2720 GRETTA LN  ANAHEIM CA 92806,MICHAEL F HARRAH,2720 GRETTA LN ANAHEIM CA 92806,FTB SUSPENDED,Census,-122.67128999999998,38.276512
3287,C2006441,HARRAH'S FILM CORP.,"1 WILLOWBROOK COURT, SUITE 210  PETALUMA CA 94954","C/O SCOTT PORTER CORPORATION, 1 WILLOWBROOK COURT, SUITE 210  PETALUMA CA 94954","C/O SCOTT PORTER CORPORATION, 1 WILLOWBROOK COURT, SUITE 210  PETALUMA CA 94954",SCOTT G PORTER,"C/O SCOTT PORTER CORPORATION, 1 WILLOWBROOK COURT, SUITE 210 PETALUMA CA 94954",ACTIVE,Census,-117.87141000000001,33.85011
3287,C0877359,"HARRAH'S MANAGEMENT, INC.",2720 GRETTA LN  ANAHEIM CA 92806,,2720 GRETTA LN  ANAHEIM CA 92806,MICHAEL F HARRAH,2720 GRETTA LN ANAHEIM CA 92806,FTB SUSPENDED,Census,-122.07094,37.653675
3287,C1236513,"HARRAH'S THEATRE SERVICE AND SUPPLY, INC.",25613 DOLLAR ST UNIT 1  HAYWARD CA 94544,25613 DOLLAR ST UNIT 1  HAYWARD CA 94544,25613 DOLLAR ST UNIT 1  HAYWARD CA 94544,JERALD L HARRAH,25613 DOLLAR ST UNIT 1 HAYWARD CA 94544,SURRENDER,Census,-122.07094,37.653675
