address,block,countyfp,id,lat,lon,match,matchtype,parsed,side,statefp,tigerlineid,tract,matchsource,Coordinates,On Tribe Land,Assoc Tribe,Assoc Res
"20000 S Maricopa Rd, Chandler, AZ, 85226",1048.0,13.0,1707189.0,33.27152,-111.97146,True,Exact,"20000 S MARICOPA RD, CHANDLER, AZ, 85226",R,4.0,243913322.0,941100.0,Census,POINT (-111.97146 33.27152),True,Gila River,Gila River Indian Reservation
"3770 State Highway 45, Colusa, CA, 95932",2084.0,11.0,1605391.0,39.255928,-122.031624,True,Exact,"3770 STATE HWY 45, COLUSA, CA, 95932",R,6.0,67126272.0,200.0,Census,POINT (-122.031624 39.255928),True,Colusa,Colusa Rancheria
"6443 N Komatke Ln, Laveen, AZ, 85339",,,1919453.0,33.3137446,-112.159997,True,ROOFTOP,,,,,,Google,POINT (-112.159997 33.3137446),True,Gila River,Gila River Indian Reservation
"58 S 3rd Ave, Lake Andes, SD, 57356",,,1931571.0,43.15445039999999,-98.54160159999999,True,ROOFTOP,,,,,,Google,POINT (-98.54160159999999 43.15445039999999),True,Yankton,Yankton Reservation
"516 White Swan Dr, Pickstown, SD, 57367",,,1945528.0,43.06710860000001,-98.5270583,True,ROOFTOP,,,,,,Google,POINT (-98.52705829999999 43.06710860000001),True,Yankton,Yankton Reservation
"3400 E Highway 246, Santa Ynez, CA, 93460",5013.0,83.0,1871372.0,34.60986,-120.08707,True,Non_Exact,"3400 STATE RTE 246, SANTA YNEZ, CA, 93460",R,6.0,108666536.0,1906.0,Census,POINT (-120.08707 34.60986),True,Santa Ynez,Santa Ynez Reservation
"5594 W Wildhorse Pass Blvd, Chandler, AZ, 85226",,,7578542.0,33.266519800000005,-111.99188,True,ROOFTOP,,,,,,Google,POINT (-111.99188 33.2665198),True,Gila River,Gila River Indian Reservation
"14455 State Highway 16, Brooks, CA, 95606",,,3976795.0,38.7342845,-122.1429269,True,ROOFTOP,,,,,,Google,POINT (-122.1429269 38.7342845),True,Rumsey,Rumsey Indian Rancheria
"510 Old Abe Rd, Lac du Flambeau, WI, 54538",2087.0,125.0,5045896.0,45.972683,-89.89475,True,Non_Exact,"510 OLD ABE RD, LAC DU FLAMBEAU, WI, 54538",L,55.0,640225070.0,940000.0,Census,POINT (-89.89475 45.972683),True,Lac du Flambeau,Lac du Flambeau Reservation
"92637 Hwy 93, Arlee, MT, 59821",2038.0,47.0,2200409.0,47.16038,-114.08312,True,Non_Exact,"92637 US HWY 93, ARLEE, MT, 59821",R,30.0,206930514.0,940700.0,Census,POINT (-114.08312 47.16038),True,Flathead,Flathead Reservation
"100 Hwy 23 W, New Town, ND, 58763",,,1945746.0,47.97965429999999,-102.4944446,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-102.4944446 47.97965429999999),True,Fort Berthold,Fort Berthold Reservation
"777 Casino Dr, Cherokee, NC, 28719",3000.0,99.0,1972932.0,35.469555,-83.299774,True,Exact,"777 CASINO DR, CHEROKEE, NC, 28719",L,37.0,634882985.0,940200.0,Census,POINT (-83.299774 35.469555),True,Eastern Cherokee,Eastern Cherokee Reservation
"156 Klamath Blvd, Klamath, CA, 95548",1082.0,15.0,5238065.0,41.531063,-124.03906,True,Non_Exact,"156 KLAMATH CIR, KLAMATH, CA, 95548",R,6.0,113178275.0,203.0,Census,POINT (-124.03906 41.531063),True,Yurok,Yurok Reservation
"1077 S Kyrene Rd, Chandler, AZ, 85226",,,3503190.0,33.2891407,-111.942719,True,ROOFTOP,,,,,,Google,POINT (-111.942719 33.2891407),True,Gila River,Gila River Indian Reservation
"5200 Cochiti Hwy, Cochiti Lake, NM, 87083",2380.0,43.0,1935746.0,35.651024,-106.33386000000002,True,Exact,"5200 COCHITI HWY, COCHITI LAKE, NM, 87083",L,35.0,194014439.0,11000.0,Census,POINT (-106.33386 35.651024),True,Cochiti,Pueblo de Cochiti
"777 Casino Pkwy, Murphy, NC, 28906",,,7424549.0,35.114925799999995,-83.99243899999998,True,ROOFTOP,,,,,,Google,POINT (-83.99243899999998 35.11492579999999),True,Eastern Cherokee,Eastern Cherokee Reservation
"53142 Highway 12, Niobrara, NE, 68760",,,7195438.0,42.7321064,-97.8886905,True,ROOFTOP,,,,,,Google,POINT (-97.8886905 42.7321064),True,Santee,Santee Reservation
"17735 Reservation Rd NE, Okeechobee, FL, 34974",,,5175630.0,27.0876564,-81.07137790000002,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-81.07137790000002 27.0876564),True,Brighton,Brighton Reservation
"38538 Sd Highway 46, Lake Andes, SD, 57356",,,1832538.0,43.08309600000001,-98.475512,True,ROOFTOP,,,,,,Google,POINT (-98.47551199999999 43.08309600000001),True,Yankton,Yankton Reservation
"1003 SD Hwy 47, Fort Thompson, SD, 57339",,,1832543.0,44.06930759999999,-99.438857,True,ROOFTOP,,,,,,Google,POINT (-99.438857 44.06930759999999),True,Crow Creek,Crow Creek Reservation
"3430 Highway 12, Orofino, ID, 83544",6028.0,35.0,5578701.0,46.46655,-116.2445,True,Non_Exact,"3430 US HWY 12, OROFINO, ID, 83544",L,16.0,201684945.0,940000.0,Census,POINT (-116.2445 46.46655),True,Nez Perce,Nez Perce Reservation
"14324 State Highway 172, Ignacio, CO, 81137",2003.0,67.0,7229789.0,37.130596,-107.63643,True,Exact,"14324 STATE HWY 172, IGNACIO, CO, 81137",R,8.0,91700299.0,940300.0,Census,POINT (-107.63643 37.130596),True,Southern Ute,Southern Ute Reservation
"15136 S Avenue B, Somerton, AZ, 85350",3006.0,27.0,3681666.0,32.60923,-114.649826,True,Non_Exact,"15136 S AVE B, SOMERTON, AZ, 85350",L,4.0,638563995.0,11501.0,Census,POINT (-114.649826 32.60923),True,Cocopah,Cocopah Reservation
"287 Carrizo Canyon Rd, Mescalero, NM, 88340",,,7598503.0,33.2950103,-105.6896087,True,ROOFTOP,,,,,,Google,POINT (-105.6896087 33.2950103),True,Mescalero,Mescalero Reservation
"313 Frogtown Rd, Hogansburg, NY, 13655",1028.0,33.0,7043065.0,44.968876,-74.70481,True,Exact,"313 FROGTOWN RD, HOGANSBURG, NY, 13655",L,36.0,173836019.0,940000.0,Census,POINT (-74.70480999999999 44.968876),True,St. Regis Mohawk,St. Regis Mohawk Reservation
"10424 N Fort Mcdowell Rd, Fort McDowell, AZ, 85264",1055.0,13.0,1601759.0,33.57975,-111.67789,True,Non_Exact,"10424 N FORT MCDOWELL RD, FORT MCDOWELL, AZ, 85264",L,4.0,642857910.0,941200.0,Census,POINT (-111.67789 33.57975),True,Fort McDowell Yavapai Nation,Fort McDowell Yavapai Nation Reservation
"202 Frontage Rd, New Town, ND, 58763",,,1786444.0,47.97969970000001,-102.5738236,True,ROOFTOP,,,,,,Google,POINT (-102.5738236 47.97969970000001),True,Fort Berthold,Fort Berthold Reservation
"12524 150th Rd, Mayetta, KS, 66509",2135.0,85.0,3907305.0,39.318108,-95.75196,True,Exact,"12524 150TH RD, MAYETTA, KS, 66509",R,20.0,10123472.0,82800.0,Census,POINT (-95.75196 39.318108),True,Prairie Band of Potawatomi Nation,Prairie Band of Potawatomi Nation Reservation
"53138 Highway 12, Niobrara, NE, 68760",,,7398232.0,42.7330984,-97.8821002,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-97.8821002 42.7330984),True,Santee,Santee Reservation
"25845 Us Highway 70, Mescalero, NM, 88340",1031.0,35.0,3591927.0,33.299175,-105.657524,True,Non_Exact,"25845 US HWY 70, MESCALERO, NM, 88340",L,35.0,640549698.0,940000.0,Census,POINT (-105.657524 33.299175),True,Mescalero,Mescalero Reservation
"5591 W Rogers Blvd, Skiatook, OK, 74070",,,7297148.0,36.369673,-96.0534843,True,ROOFTOP,,,,,,Google,POINT (-96.05348429999999 36.369673),True,Osage,Osage Reservation
"7932 Highway 24, Fort Yates, ND, 58538",1136.0,85.0,1786456.0,46.26288,-100.64822,True,Non_Exact,"7932 STATE HWY 24, FORT YATES, ND, 58538",L,38.0,197230255.0,940800.0,Census,POINT (-100.64822 46.26288),True,Standing Rock,Standing Rock Reservation
"73370 Hwy 2, Ashland, WI, 54806",,,1786210.0,46.592565500000006,-90.6476459,True,ROOFTOP,,,,,,Google,POINT (-90.6476459 46.59256550000001),True,Bad River,Bad River Reservation
"7555 N Pima Rd, Scottsdale, AZ, 85258",1030.0,13.0,7586323.0,33.5458,-111.89146,True,Non_Exact,"7555 N PIMA RD, SCOTTSDALE, AZ, 85258",R,4.0,642656804.0,941300.0,Census,POINT (-111.89146 33.5458),True,Salt River,Salt River Reservation
"13255 San Pablo Ave, San Pablo, CA, 94806",2041.0,13.0,5240560.0,37.952976,-122.33349,True,Exact,"13255 SAN PABLO AVE, SAN PABLO, CA, 94806",L,6.0,192116437.0,369001.0,Census,POINT (-122.33349 37.952976),True,Lytton,Lytton Rancheria
"5692 W North Loop Rd, Chandler, AZ, 85226",,,1601728.0,33.2700973,-111.9899042,True,ROOFTOP,,,,,,Google,POINT (-111.9899042 33.2700973),True,Gila River,Gila River Indian Reservation
"412 Main St SE, Ronan, MT, 59864",2020.0,47.0,5573053.0,47.528744,-114.09157,True,Exact,"412 MAIN ST SE, RONAN, MT, 59864",L,30.0,206899229.0,940500.0,Census,POINT (-114.09157 47.528744),True,Flathead,Flathead Reservation
"951 W 36th St N, Tulsa, OK, 74127",1021.0,113.0,1921391.0,36.20538300000001,-96.010284,True,Non_Exact,"951 W 36TH ST N, TULSA, OK, 74127",L,40.0,82346916.0,940005.0,Census,POINT (-96.010284 36.20538300000001),True,Osage,Osage Reservation
"607 S Veterans St, Flandreau, SD, 57028",2144.0,101.0,1819542.0,44.043877,-96.60793,True,Exact,"607 S VETERANS ST, FLANDREAU, SD, 57028",R,46.0,193668337.0,959700.0,Census,POINT (-96.60793 44.043877),True,Flandreau,Flandreau Reservation
"640 Stagecoach Trl, Ronan, MT, 59864",1059.0,47.0,5575470.0,47.534195,-114.15178,True,Exact,"640 STAGECOACH TRL, RONAN, MT, 59864",R,30.0,206927415.0,940500.0,Census,POINT (-114.15178 47.534195),True,Flathead,Flathead Reservation
"14826 Hwy 172, Ignacio, CO, 81137",,,1670971.0,37.12660839999999,-107.6355815,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-107.6355815 37.12660839999999),True,Southern Ute,Southern Ute Reservation
"3 Weeminuche Dr, Towaoc, CO, 81334",,,1670972.0,37.2046623,-108.6858117,True,ROOFTOP,,,,,,Google,POINT (-108.6858117 37.2046623),True,Ute Mountain,Ute Mountain Reservation
"901 1st Ave, Martin, SD, 57551",,,1950502.0,43.17803790000001,-101.731988,True,ROOFTOP,,,,,,Google,POINT (-101.731988 43.17803790000001),True,Pine Ridge,Pine Ridge Reservation
"2000 Lake Rd, Ponca City, OK, 74604",3007.0,71.0,1951601.0,36.709423,-97.05713,True,Exact,"2000 LAKE RD, PONCA CITY, OK, 74604",L,40.0,115904291.0,300.0,Census,POINT (-97.05713 36.709423),True,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"6800 S Strand Ave, Yuma, AZ, 85364",3032.0,27.0,1981261.0,32.73208,-114.6912,True,Exact,"6800 STRAND AVE, YUMA, AZ, 85364",L,4.0,129630401.0,11000.0,Census,POINT (-114.6912 32.73208),True,Cocopah,Cocopah Reservation
"46200 Harrison Pl, Coachella, CA, 92236",2034.0,65.0,5240516.0,33.69923,-116.18155,True,Non_Exact,"46200 HARRISON ST, COACHELLA, CA, 92236",L,6.0,630363126.0,940400.0,Census,POINT (-116.18155 33.69923),True,Cabazon,Cabazon Reservation
"73 N City View Rd, Ponca City, OK, 74604",,,2485977.0,36.68173,-97.0413562,True,ROOFTOP,,,,,,Google,POINT (-97.0413562 36.68173),True,Osage,Osage Reservation
"1566 120th St, Horton, KS, 66439",3003.0,13.0,1733941.0,39.68183,-95.52313,True,Exact,"1566 120TH ST, HORTON, KS, 66439",R,20.0,9771259.0,480800.0,Census,POINT (-95.52312999999999 39.68183),True,Kickapoo (KS),Kickapoo (KS) Reservation
"514 St Hwy 9, Carnegie, OK, 73015",3025.0,15.0,7581242.0,35.101776,-98.59589,True,Non_Exact,"514 STATE HWY 9, CARNEGIE, OK, 73015",R,40.0,92439312.0,161800.0,Census,POINT (-98.59589 35.101776),True,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA
"450 Quechan Dr, Yuma, AZ, 85364",,,5269319.0,32.7336016,-114.61543,True,ROOFTOP,,,,,,Google,POINT (-114.61543 32.7336016),True,Fort Yuma,Fort Yuma Indian Reservation
"777 Apache Sky Blvd, Winkelman, AZ, 85192",,,7526247.0,32.88773400000001,-110.7022191,True,ROOFTOP,,,,,,Google,POINT (-110.7022191 32.88773400000001),True,San Carlos,San Carlos Reservation
"2657 Everett Freeman Way, Corning, CA, 96021",,,2273439.0,39.8750891,-122.2045972,True,ROOFTOP,,,,,,Google,POINT (-122.2045972 39.8750891),True,Paskenta,Paskenta Rancheria
"111 Bayview Dr, Polson, MT, 59860",4035.0,47.0,1904891.0,47.692825,-114.12799,True,Exact,"111 BAYVIEW DR, POLSON, MT, 59860",L,30.0,206934871.0,940301.0,Census,POINT (-114.12799 47.692825),True,Flathead,Flathead Reservation
"419 N Riverside Dr, Espanola, NM, 87532",,,1796887.0,35.995076,-106.066431,True,ROOFTOP,,,,,,Google,POINT (-106.066431 35.995076),True,Santa Clara,Santa Clara Pueblo
"15406 N Maricopa Rd, Maricopa, AZ, 85139",,,5544902.0,33.024727500000004,-112.0507482,True,ROOFTOP,,,,,,Google,POINT (-112.0507482 33.0247275),True,Maricopa (Ak Chin),Maricopa (Ak Chin) Indian Reservation
"12305 150th Rd, Mayetta, KS, 66509",2136.0,85.0,5544904.0,39.318123,-95.75505,True,Exact,"12305 150TH RD, MAYETTA, KS, 66509",L,20.0,10123472.0,82800.0,Census,POINT (-95.75505 39.318123),True,Prairie Band of Potawatomi Nation,Prairie Band of Potawatomi Nation Reservation
"101 Heritage Ln, Polson, MT, 59860",4067.0,47.0,5587831.0,47.686802,-114.12033999999998,True,Exact,"101 HERITAGE LN, POLSON, MT, 59860",L,30.0,643546933.0,940301.0,Census,POINT (-114.12034 47.686802),True,Flathead,Flathead Reservation
"777 Harrahs Rincon Way, Valley Center, CA, 92082",,,5544910.0,33.267594,-116.95543870000002,True,ROOFTOP,,,,,,Google,POINT (-116.9554387 33.267594),True,Rincon,Rincon Reservation
"7989 NE Salish Ln, Kingston, WA, 98346",2016.0,35.0,1785549.0,47.839447,-122.54158,True,Exact,"7989 NE SALISH LN, KINGSTON, WA, 98346",L,53.0,187662623.0,90101.0,Census,POINT (-122.54158 47.839447),True,Port Gamble,Port Gamble Reservation
"30 Rainbow Rd NE, Albuquerque, NM, 87113",,,1617221.0,35.20634520000001,-106.5652501,True,ROOFTOP,,,,,,Google,POINT (-106.5652501 35.20634520000001),True,Sandia,Sandia Pueblo
"113 2nd St SW, Wagner, SD, 57380",1033.0,23.0,1931825.0,43.079857,-98.29325,True,Non_Exact,"113 2ND ST, WAGNER, SD, 57380",L,46.0,639607949.0,940300.0,Census,POINT (-98.29325 43.079857),True,Yankton,Yankton Reservation
"10 Hwy 537, Cuba, NM, 87013",,,5214414.0,36.1463189,-107.26415459999998,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-107.2641546 36.1463189),True,Jicarilla Apache Nation,Jicarilla Apache Nation Reservation
"4150 N State Road 7, Hollywood, FL, 33021",3001.0,11.0,5189356.0,26.043037,-80.20881999999997,True,Non_Exact,"4150 N STATE RD 7, HOLLYWOOD, FL, 33021",L,12.0,616396283.0,90504.0,Census,POINT (-80.20881999999997 26.043037),True,Hollywood,Hollywood Reservation
"2755 Mission Rancheria Rd, Lakeport, CA, 95453",2055.0,33.0,1892145.0,39.026466,-122.88627,True,Exact,"2755 MISSION RANCHERIA RD, LAKEPORT, CA, 95453",L,6.0,67030128.0,1000.0,Census,POINT (-122.88627 39.026466),True,Big Valley,Big Valley Rancheria
"91 Bingo Loop, Cherokee, NC, 28719",3025.0,99.0,1873603.0,35.465244,-83.277916,True,Non_Exact,"91 BINGO LOOP RD, CHEROKEE, NC, 28719",L,37.0,35992769.0,940200.0,Census,POINT (-83.277916 35.465244),True,Eastern Cherokee,Eastern Cherokee Reservation
"3411 P St NW, Miami, OK, 74354",1009.0,115.0,7213638.0,36.91837,-94.89565,True,Exact,"3411 P ST NW, MIAMI, OK, 74354",L,40.0,56278967.0,574300.0,Census,POINT (-94.89565 36.91837),True,Miami/Peoria,Miami/Peoria joint-use OTSA
"22795 Three Lions Pl NE, Kingston, WA, 98346",2024.0,35.0,2246781.0,47.769527,-122.52947,True,Exact,"22795 THREE LIONS PL NE, KINGSTON, WA, 98346",R,53.0,617959864.0,90102.0,Census,POINT (-122.52947 47.769527),True,Port Madison,Port Madison Reservation
"2 Miles Hwy 12 W, Mobridge, SD, 57601",,,1834264.0,45.56323010000001,-100.5050004,True,ROOFTOP,,,,,,Google,POINT (-100.5050004 45.56323010000001),True,Standing Rock,Standing Rock Reservation
"39 Deer Ave, Hominy, OK, 74035",,,7613528.0,36.4636643,-96.3940276,True,ROOFTOP,,,,,,Google,POINT (-96.3940276 36.4636643),True,Osage,Osage Reservation
"9800 E Indian Bend Rd, Scottsdale, AZ, 85256",,,5269386.0,33.54059960000001,-111.8693414,True,ROOFTOP,,,,,,Google,POINT (-111.8693414 33.54059960000001),True,Salt River,Salt River Reservation
"20885 Frontage Rd SE, Deming, NM, 88030",,,3362498.0,32.241239,-107.4200815,True,ROOFTOP,,,,,,Google,POINT (-107.4200815 32.241239),True,Fort Sill Apache,Fort Sill Apache Indian Reservation
"1 Cowlitz Way, Ridgefield, WA, 98642",,,7530482.0,45.853767100000006,-122.7067139,True,ROOFTOP,,,,,,Google,POINT (-122.7067139 45.85376710000001),True,Cowlitz,Cowlitz Reservation
"13239 Hwy 99, Hominy, OK, 74035",,,2008821.0,36.5070165,-96.35817709999999,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-96.35817709999999 36.5070165),True,Osage,Osage Reservation
"9998 E Indian Bend Rd, Scottsdale, AZ, 85256",,,5269390.0,33.5386854,-111.8578544,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-111.8578544 33.5386854),True,Salt River,Salt River Reservation
"18200 E Toh Vee Cir, Fort McDowell, AZ, 85264",,,1641589.0,33.5850514,-111.68873290000002,True,ROOFTOP,,,,,,Google,POINT (-111.6887329 33.5850514),True,Fort McDowell Yavapai Nation,Fort McDowell Yavapai Nation Reservation
"84001 Avenue 54, Coachella, CA, 92236",1000.0,65.0,1772723.0,33.656548,-116.19885,True,Exact,"84001 AVE 54, COACHELLA, CA, 92236",R,6.0,630363997.0,45609.0,Census,POINT (-116.19885 33.656548),True,Augustine,Augustine Reservation
"901 Co Rd 56, Alturas, CA, 96101",,,1915390.0,41.4780143,-120.5239347,True,ROOFTOP,,,,,,Google,POINT (-120.5239347 41.4780143),True,Alturas,Alturas Indian Rancheria
"15091 S Komatke Ln, Laveen, AZ, 85339",,,7384616.0,33.3101754,-112.1569935,True,ROOFTOP,,,,,,Google,POINT (-112.1569935 33.3101754),True,Gila River,Gila River Indian Reservation
"15347 Suquamish Way NE, Suquamish, WA, 98392",2010.0,35.0,5628917.0,47.71455,-122.57087,True,Exact,"15347 SUQUAMISH WAY NE, SUQUAMISH, WA, 98392",L,53.0,617959712.0,940100.0,Census,POINT (-122.57087 47.71455),True,Port Madison,Port Madison Reservation
"12819 Yelm Hwy SE, Olympia, WA, 98513",,,5628914.0,47.00009960000001,-122.6675914,True,ROOFTOP,,,,,,Google,POINT (-122.6675914 47.00009960000001),True,Nisqually,Nisqually Reservation
"415 S 4th St, Pender, NE, 68047",,,1729476.0,42.1104224,-96.7068032,True,ROOFTOP,,,,,,Google,POINT (-96.7068032 42.1104224),True,Omaha,Omaha Reservation
"10820 Highway 12, Orofino, ID, 83544",6006.0,35.0,5583749.0,46.49474,-116.29225,True,Non_Exact,"10820 US HWY 12, OROFINO, ID, 83544",L,16.0,201684247.0,940000.0,Census,POINT (-116.29225 46.49474),True,Nez Perce,Nez Perce Reservation
"1001 Us Highway 395 N, Gardnerville, NV, 89410",,,7453583.0,38.9103028,-119.710146,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-119.710146 38.9103028),True,Dresslerville,Dresslerville Colony
"1771 E State Route 69, Prescott, AZ, 86301",2083.0,25.0,7294217.0,34.54942,-112.43923,True,Exact,"1771 STATE RTE 69, PRESCOTT, AZ, 86301",R,4.0,616400712.0,500.0,Census,POINT (-112.43923 34.54942),True,Yavapai-Prescott,Yavapai-Prescott Reservation
"Highway 70, San Carlos, AZ, 85550",,,2542494.0,33.356798100000006,-110.4598475,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-110.4598475 33.35679810000001),True,San Carlos,San Carlos Reservation
"10325 Nu Wav Kaiv Blvd, Las Vegas, NV, 89124",,,5264982.0,36.3574975,-115.3214467,True,ROOFTOP,,,,,,Google,POINT (-115.3214467 36.3574975),True,Las Vegas,Las Vegas Indian Colony
"2928 L A Cann Dr, Ponca City, OK, 74604",,,1939353.0,36.7370885,-97.0217149,True,ROOFTOP,,,,,,Google,POINT (-97.02171490000001 36.7370885),True,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"218 S Main Ave, Wagner, SD, 57380",,,3887921.0,43.08282699999999,-98.293454,True,ROOFTOP,,,,,,Google,POINT (-98.293454 43.08282699999999),True,Yankton,Yankton Reservation
"13101 Nokomis Rd, Hopland, CA, 95449",,,1639411.0,38.9826664,-123.0571983,True,ROOFTOP,,,,,,Google,POINT (-123.0571983 38.9826664),True,Hopland,Hopland Rancheria
"222 Allen Rd, Bartlesville, OK, 74003",,,2160398.0,36.700446,-96.0592328,True,ROOFTOP,,,,,,Google,POINT (-96.0592328 36.700446),True,Osage,Osage Reservation
"19330 N Us Highway 101, Shelton, WA, 98584",,,1787582.0,47.3365412,-123.1602303,True,ROOFTOP,,,,,,Google,POINT (-123.1602303 47.3365412),True,Skokomish,Skokomish Reservation
"37914 S Nukwalqw Rd, Worley, ID, 83876",,,1695578.0,47.4266209,-116.9731864,True,ROOFTOP,,,,,,Google,POINT (-116.9731864 47.4266209),True,Coeur d'Alene,Coeur d'Alene Reservation
"800 W Salish Cliff Dr, Shelton, WA, 98584",,,7006490.0,47.1206572,-123.1069721,True,ROOFTOP,,,,,,Google,POINT (-123.1069721 47.1206572),True,Squaxin Island,Squaxin Island Off-Reservation Trust Land
"16300 Nyemii Pass Rd, Valley Center, CA, 92082",,,1755150.0,33.219761600000005,-116.9729166,True,ROOFTOP,,,,,,Google,POINT (-116.9729166 33.21976160000001),True,San Pasqual,San Pasqual Reservation
"22223 S State Highway 29, Middletown, CA, 95461",3077.0,33.0,3187731.0,38.73035,-122.62197,True,Exact,"22223 STATE HWY 29, MIDDLETOWN, CA, 95461",L,6.0,67047890.0,1300.0,Census,POINT (-122.62197 38.73035),True,Middletown,Middletown Rancheria
"905 Main St, Timber Lake, SD, 57656",,,7485745.0,45.4304013,-101.0742247,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-101.0742247 45.4304013),True,Cheyenne River,Cheyenne River Reservation
"415 2nd St NW, Parshall, ND, 58770",1106.0,61.0,1930377.0,47.960255,-102.136505,True,Exact,"415 2ND ST NW, PARSHALL, ND, 58770",L,38.0,200608781.0,940300.0,Census,POINT (-102.136505 47.960255),True,Fort Berthold,Fort Berthold Reservation
"14455 State Highway 16, Brooks, CA, 95606",,,1827596.0,38.7342845,-122.1429269,True,ROOFTOP,,,,,,Google,POINT (-122.1429269 38.7342845),True,Rumsey,Rumsey Indian Rancheria
"777 Seneca Allegany Blvd, Salamanca, NY, 14779",6054.0,9.0,1859586.0,42.152718,-78.74631,True,Exact,"777 SENECA ALLEGANY BLVD, SALAMANCA, NY, 14779",R,36.0,614672664.0,940300.0,Census,POINT (-78.74630999999999 42.152718),True,Allegany,Allegany Reservation
"288 Prairie Star Rd, Bernalillo, NM, 87004",,,5211717.0,35.33544910000001,-106.562654,True,ROOFTOP,,,,,,Google,POINT (-106.562654 35.33544910000001),True,Santa Ana,Santa Ana Pueblo
"5040 W Wildhorse Pass Blvd, Chandler, AZ, 85226",,,1788002.0,33.2677873,-111.97843290000002,True,ROOFTOP,,,,,,Google,POINT (-111.9784329 33.2677873),True,Gila River,Gila River Indian Reservation
"2655 Everett Freeman Way, Corning, CA, 96021",,,1754260.0,39.8746219,-122.2028058,True,ROOFTOP,,,,,,Google,POINT (-122.2028058 39.8746219),True,Paskenta,Paskenta Rancheria
